complex,me_rxn,cplx_kDa,locus,stoichiometry,locus_kDa,bigg_id
CPLX0-1541,AHCYSNS_FWD_CPLX0-1541,48.688004,b0159,2.0,24.344002,AHCYSNS
CPLX0-1541,MTAN_FWD_CPLX0-1541,48.688004,b0159,2.0,24.344002,MTAN
CPLX0-1541,5DOAN_FWD_CPLX0-1541,48.688004,b0159,2.0,24.344002,5DOAN
G6700-MONOMER,THRPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,THRPtex
G6700-MONOMER,HCINNMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HCINNMtex
G6700-MONOMER,23CGMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,23CGMPtex
G6700-MONOMER,ACALDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACALDtex
G6700-MONOMER,O2Stex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,O2Stex
G6700-MONOMER,ACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACtex
G6700-MONOMER,OCTAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,OCTAtex
G6700-MONOMER,LALADGLUtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,LALADGLUtex
G6700-MONOMER,CYStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CYStex
G6700-MONOMER,SPMDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SPMDtex
G6700-MONOMER,HG2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HG2tex
G6700-MONOMER,GTPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GTPtex
G6700-MONOMER,PROtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PROtex
G6700-MONOMER,SLNTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SLNTtex
G6700-MONOMER,FRUURtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FRUURtex
G6700-MONOMER,MNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MNtex
G6700-MONOMER,GBBTNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GBBTNtex
G6700-MONOMER,BTNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,BTNtex
G6700-MONOMER,ETHSO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ETHSO3tex
G6700-MONOMER,DMStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DMStex
G6700-MONOMER,TCYNTtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TCYNTtex
G6700-MONOMER,GALBDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GALBDtex
G6700-MONOMER,TSULtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TSULtex
G6700-MONOMER,MALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MALtex
G6700-MONOMER,R5Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,R5Ptex
G6700-MONOMER,UDPACGALtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UDPACGALtex
G6700-MONOMER,INDOLEtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,INDOLEtex
G6700-MONOMER,CMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CMPtex
G6700-MONOMER,FUCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FUCtex
G6700-MONOMER,DIMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DIMPtex
G6700-MONOMER,DSERtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DSERtex
G6700-MONOMER,AKGtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,AKGtex
G6700-MONOMER,TARTRDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TARTRDtex
G6700-MONOMER,HYXNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HYXNtex
G6700-MONOMER,4HOXPACDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,4HOXPACDtex
G6700-MONOMER,GDPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GDPtex
G6700-MONOMER,GAMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GAMtex
G6700-MONOMER,MANGLYCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MANGLYCtex
G6700-MONOMER,G3PItex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G3PItex
G6700-MONOMER,GTHRDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GTHRDtex
G6700-MONOMER,G6Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G6Ptex
G6700-MONOMER,ASCBtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ASCBtex
G6700-MONOMER,HOMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,HOMtex
G6700-MONOMER,COBALT2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,COBALT2tex
G6700-MONOMER,TUNGStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TUNGStex
G6700-MONOMER,XTSNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,XTSNtex
G6700-MONOMER,XANtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,XANtex
G6700-MONOMER,DHAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DHAtex
G6700-MONOMER,SKMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SKMtex
G6700-MONOMER,N2Otex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,N2Otex
G6700-MONOMER,GLYBtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYBtex
G6700-MONOMER,TYRPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TYRPtex
G6700-MONOMER,FRULYStex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FRULYStex
G6700-MONOMER,NACtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NACtex
G6700-MONOMER,RIBtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,RIBtex
G6700-MONOMER,NI2tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,NI2tex
G6700-MONOMER,G3PCtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G3PCtex
G6700-MONOMER,TMAOtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TMAOtex
G6700-MONOMER,CRNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CRNtex
G6700-MONOMER,G3PEtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,G3PEtex
G6700-MONOMER,DAPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,DAPtex
G6700-MONOMER,LYXtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,LYXtex
G6700-MONOMER,GLUtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLUtex
G6700-MONOMER,FORtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FORtex
G6700-MONOMER,GALCTNLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GALCTNLtex
G6700-MONOMER,PYRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PYRtex
G6700-MONOMER,MSO3tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MSO3tex
G6700-MONOMER,SUCRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,SUCRtex
G6700-MONOMER,THYMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,THYMtex
G6700-MONOMER,ACGAtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ACGAtex
G6700-MONOMER,ASNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ASNtex
G6700-MONOMER,GLYC3Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYC3Ptex
G6700-MONOMER,UDPGLCURtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,UDPGLCURtex
G6700-MONOMER,PROGLYtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,PROGLYtex
G6700-MONOMER,MMETtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,MMETtex
G6700-MONOMER,CLtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CLtex
G6700-MONOMER,3HPPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,3HPPtex
G6700-MONOMER,FUMtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,FUMtex
G6700-MONOMER,GLYC2Ptex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,GLYC2Ptex
G6700-MONOMER,3CMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,3CMPtex
G6700-MONOMER,METSOX1tex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,METSOX1tex
G6700-MONOMER,TARTRtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,TARTRtex
G6700-MONOMER,CYTDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CYTDtex
G6700-MONOMER,CYSDtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,CYSDtex
G6700-MONOMER,IMPtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,IMPtex
G6700-MONOMER,ORNtex_FWD_G6700-MONOMER,41.198806999999995,b1377,1.0,41.198806999999995,ORNtex
