bigg_id,g_gDW,kDa,keff_nominal,mmol_gDW,name,reaction,rxn,subsystem
12DGR120tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)",12dgr120_p --> 12dgr120_c,12DGR120tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR140tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)",12dgr140_p --> 12dgr140_c,12DGR140tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR141tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:1)",12dgr141_p --> 12dgr141_c,12DGR141tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR160tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)",12dgr160_p --> 12dgr160_c,12DGR160tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR161tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)",12dgr161_p --> 12dgr161_c,12DGR161tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR180tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)",12dgr180_p --> 12dgr180_c,12DGR180tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12DGR181tipp,0.0,33.71096300000001,65.0,0.0,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)",12dgr181_p --> 12dgr181_c,12DGR181tipp_FWD_CPLX_dummy,"Transport, Inner Membrane"
12PPDRtex,0.0,121.06532999999999,76.74472378998097,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_REV_CPLX0-7533,"Transport, Outer Membrane Porin"
12PPDRtex,0.0,121.06532999999999,76.74472378998097,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_CPLX0-7533,"Transport, Outer Membrane Porin"
12PPDRtex,0.0,116.74218299999998,74.67911373302745,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_REV_CPLX0-7530,"Transport, Outer Membrane Porin"
12PPDRtex,0.0,116.74218299999998,74.67911373302745,0.0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm)",12ppd__R_e <=> 12ppd__R_p,12PPDRtex_FWD_CPLX0-7530,"Transport, Outer Membrane Porin"
